"DEPARTURE","ARRIVAL","ORIGIN","DEST","DISTANCE","DEP_DELAY","ARR_DELAY",
1457027400,1457035320,"DFW","SJC",1438.00,-5.00,-16.00, 
1457115120,1457123148,"DFW","SJC",1438.00,17.00,9.00, 
1457200260,1457208576,"DFW","SJC",1438.00,-4.00,-4.00, 
1456830180,1456837416,"DCA","DFW",1192.00,-7.00,-16.00, 
1456916760,1456924068,"DCA","DFW",1192.00,-4.00,-11.00, 
1457003520,1457010900,"DCA","DFW",1192.00,2.00,-3.00, 
1457091420,1457097972,"DCA","DFW",1192.00,27.00,-1.00, 
1457176080,1457183208,"DCA","DFW",1192.00,-2.00,-14.00, 
1456809540,1456819008,"SJC","ORD",1829.00,-6.00,-3.00, 
1456896240,1456905060,"SJC","ORD",1829.00,-1.00,-16.00, 
1456983000,1456991892,"SJC","ORD",1829.00,5.00,-8.00, 
1457069700,1457078124,"SJC","ORD",1829.00,10.00,-16.00, 
1457155440,1457164296,"SJC","ORD",1829.00,-1.00,-15.00, 
1456817580,1456825680,"SEA","DFW",1660.00,1.00,-5.00, 
1456903620,1456911468,"SEA","DFW",1660.00,-5.00,-18.00, 
1456990500,1456998420,"SEA","DFW",1660.00,3.00,-8.00, 
1457076300,1457084184,"SEA","DFW",1660.00,-7.00,-19.00, 
1457162580,1457171040,"SEA","DFW",1660.00,-6.00,-2.00, 
1456815420,1456817724,"LBB","DFW",282.00,-3.00,-14.00, 
1456901460,1456904124,"LBB","DFW",282.00,-9.00,-10.00, 
1456988220,1456991064,"LBB","DFW",282.00,-3.00,1.00, 
1457074620,1457077032,"LBB","DFW",282.00,-3.00,-11.00, 
1457160420,1457162724,"LBB","DFW",282.00,-13.00,-24.00, 
1456811760,1456814568,"LAS","LAX",236.00,-4.00,1.00, 
1456898340,1456900752,"LAS","LAX",236.00,-1.00,-7.00, 
1456984620,1456987140,"LAS","LAX",236.00,-3.00,-6.00, 
1457070720,1457073132,"LAS","LAX",236.00,-8.00,-14.00, 
1457157420,1457159940,"LAS","LAX",236.00,-8.00,-11.00, 
1456897560,1456909260,"LAX","BOS",2611.00,-9.00,-11.00, 
1456984320,1456995660,"LAX","BOS",2611.00,-3.00,-15.00, 
1457070840,1457082252,"LAX","BOS",2611.00,-1.00,-11.00, 
1456850760,1456860840,"ORD","SEA",1721.00,31.00,34.00, 
1456935120,1456945272,"ORD","SEA",1721.00,-3.00,2.00, 
1457022120,1457032200,"ORD","SEA",1721.00,7.00,10.00, 
1457108400,1457118300,"ORD","SEA",1721.00,5.00,3.00, 
1457194260,1457203872,"ORD","SEA",1721.00,-4.00,-14.00, 
1456827180,1456836252,"SEA","ORD",1721.00,33.00,43.00, 
1456911300,1456919400,"SEA","ORD",1721.00,-5.00,-22.00, 
1456997940,1457005824,"SEA","ORD",1721.00,-1.00,-24.00, 
1457085060,1457093124,"SEA","ORD",1721.00,11.00,-7.00, 
1457170500,1457179140,"SEA","ORD",1721.00,-5.00,-7.00, 
1456827360,1456832076,"DFW","DTW",986.00,11.00,-16.00, 
1456912740,1456918104,"DFW","DTW",986.00,-6.00,-15.00, 
1456999080,1457004984,"DFW","DTW",986.00,-7.00,-1.00, 
1457085840,1457091456,"DFW","DTW",986.00,-1.00,-3.00, 
1457172060,1457177892,"DFW","DTW",986.00,-4.00,0.00, 
1456842480,1456850004,"DTW","DFW",986.00,5.00,27.00, 
1456928280,1456934112,"DTW","DFW",986.00,-5.00,-30.00, 
1457014920,1457021544,"DTW","DFW",986.00,-1.00,-4.00, 
1457101260,1457107128,"DTW","DFW",986.00,-2.00,-26.00, 
1457187660,1457194140,"DTW","DFW",986.00,-2.00,-9.00, 
1456814400,1456825308,"SEA","JFK",2422.00,-5.00,-19.00, 
1456900740,1456911396,"SEA","JFK",2422.00,-6.00,-27.00, 
1456986900,1456997916,"SEA","JFK",2422.00,-8.00,-19.00, 
1457073960,1457085228,"SEA","JFK",2422.00,3.00,-1.00, 
1457159760,1457170776,"SEA","JFK",2422.00,-7.00,-18.00, 
1456852740,1456866240,"JFK","SEA",2422.00,-6.00,-13.00, 
1456939800,1456954128,"JFK","SEA",2422.00,5.00,21.00, 
1457025720,1457039148,"JFK","SEA",2422.00,-3.00,-12.00, 
1457113500,1457126856,"JFK","SEA",2422.00,15.00,4.00, 
1457198940,1457211756,"JFK","SEA",2422.00,-1.00,-27.00, 
1456852380,1456862424,"ORD","SJC",1829.00,-5.00,-6.00, 
1456939020,1456948848,"ORD","SJC",1829.00,-1.00,-8.00, 
1457029020,1457039280,"ORD","SJC",1829.00,52.00,55.00, 
1457112120,1457122092,"ORD","SJC",1829.00,-3.00,-8.00, 
1457198460,1457208432,"ORD","SJC",1829.00,-4.00,-9.00, 
1456827900,1456832904,"PHX","DFW",868.00,5.00,-5.00, 
1456914000,1456919040,"PHX","DFW",868.00,0.00,-9.00, 
1456837620,1456841184,"STL","DFW",550.00,-3.00,-18.00, 
1456923660,1456927440,"STL","DFW",550.00,-9.00,-18.00, 
1457017080,1457020644,"STL","DFW",550.00,-2.00,-20.00, 
1457103240,1457106912,"STL","DFW",550.00,-6.00,-21.00, 
1456851240,1456855056,"DFW","STL",550.00,69.00,77.00, 
1456933140,1456936740,"DFW","STL",550.00,-6.00,-4.00, 
1457019480,1457023152,"DFW","STL",550.00,-7.00,-3.00, 
1457106240,1457109408,"DFW","STL",550.00,-1.00,-11.00, 
1457192580,1457195748,"DFW","STL",550.00,-2.00,-12.00, 
1456835340,1456846104,"LAX","DCA",2311.00,-1.00,3.00, 
1456921500,1456931616,"LAX","DCA",2311.00,-5.00,-19.00, 
1457009160,1457019456,"LAX","DCA",2311.00,16.00,7.00, 
1457094660,1457104812,"LAX","DCA",2311.00,1.00,-12.00, 
1457181660,1457192892,"LAX","DCA",2311.00,11.00,28.00, 
1456848540,1456853940,"ORD","TPA",1012.00,129.00,123.00, 
1456926840,1456932276,"ORD","TPA",1012.00,-6.00,-11.00, 
1457014080,1457019336,"ORD","TPA",1012.00,8.00,-2.00, 
1457100060,1457105100,"ORD","TPA",1012.00,1.00,-15.00, 
1457186940,1457192088,"ORD","TPA",1012.00,9.00,-4.00, 
1456834020,1456842120,"MCO","ORD",1005.00,12.00,51.00, 
1457006040,1457012808,"MCO","ORD",1005.00,-1.00,1.00, 
1457092440,1457099568,"MCO","ORD",1005.00,-1.00,11.00, 
1457179320,1457185332,"MCO","ORD",1005.00,7.00,-12.00, 
1457028120,1457035320,"DFW","EWR",1372.00,-3.00,-1.00, 
1457115600,1457122548,"DFW","EWR",1372.00,15.00,10.00, 
1456826280,1456834200,"DEN","MIA",1709.00,-7.00,-12.00, 
1456912680,1456920708,"DEN","MIA",1709.00,-7.00,-9.00, 
1457002440,1457009928,"DEN","MIA",1709.00,49.00,32.00, 
1457085780,1457093844,"DEN","MIA",1709.00,-2.00,-3.00, 
1457172060,1457179872,"DEN","MIA",1709.00,-4.00,-12.00, 
1456859820,1456870224,"MIA","DEN",1709.00,-2.00,6.00, 
1456946160,1456956276,"MIA","DEN",1709.00,-3.00,-3.00, 
1457036280,1457045496,"MIA","DEN",1709.00,64.00,39.00, 
1457119200,1457129532,"MIA","DEN",1709.00,6.00,12.00, 
1456841880,1456852464,"KOA","LAX",2504.00,45.00,27.00, 
1456932060,1456942500,"KOA","LAX",2504.00,108.00,86.00, 
1457011620,1457022852,"KOA","LAX",2504.00,-6.00,-6.00, 
1457097780,1457109948,"KOA","LAX",2504.00,-10.00,16.00, 
1457184660,1457195640,"KOA","LAX",2504.00,-2.00,-9.00, 
1456822860,1456836144,"LAX","KOA",2504.00,61.00,67.00, 
1456912320,1456925892,"LAX","KOA",2504.00,112.00,126.00, 
1456991820,1457004708,"LAX","KOA",2504.00,-3.00,-8.00, 
1457078160,1457090976,"LAX","KOA",2504.00,-4.00,-11.00, 
1457164740,1457178240,"LAX","KOA",2504.00,-1.00,11.00, 
1456860300,1456866240,"DFW","MIA",1121.00,-5.00,-5.00, 
1456946640,1456952688,"DFW","MIA",1121.00,-6.00,-3.00, 
1457033220,1457038836,"DFW","MIA",1121.00,-3.00,-12.00, 
1457121360,1457127264,"DFW","MIA",1121.00,26.00,25.00, 
1457208660,1457213988,"DFW","MIA",1121.00,41.00,24.00, 
1456819260,1456826136,"MIA","DFW",1121.00,1.00,-10.00, 
1456917600,1456924620,"MIA","DFW",1121.00,200.00,193.00, 
1456991940,1456998744,"MIA","DFW",1121.00,-1.00,-14.00, 
1457078100,1457084868,"MIA","DFW",1121.00,-5.00,-19.00, 
1457167500,1457174592,"MIA","DFW",1121.00,45.00,40.00, 
1456859160,1456865604,"MIA","IAH",964.00,-3.00,-6.00, 
1456945380,1456952040,"MIA","IAH",964.00,-6.00,-3.00, 
1457032740,1457039112,"MIA","IAH",964.00,10.00,5.00, 
1457118120,1457124132,"MIA","IAH",964.00,-7.00,-22.00, 
1457204700,1457211000,"MIA","IAH",964.00,-4.00,-11.00, 
1456918440,1456924524,"MIA","JFK",1089.00,-1.00,-4.00, 
1457004720,1457010336,"MIA","JFK",1089.00,-3.00,-19.00, 
1457091180,1457097588,"MIA","JFK",1089.00,-2.00,4.00, 
1457177100,1457182824,"MIA","JFK",1089.00,-5.00,-22.00, 
1456844100,1456850796,"JFK","MIA",1089.00,15.00,-10.00, 
1456929600,1456936944,"JFK","MIA",1089.00,0.00,-7.00, 
1457016060,1457023764,"JFK","MIA",1089.00,1.00,4.00, 
1457118720,1457124876,"JFK","MIA",1089.00,272.00,232.00, 
1457188800,1457196612,"JFK","MIA",1089.00,-5.00,0.00, 
1456820280,1456827624,"AUS","JFK",1521.00,-2.00,-14.00, 
1456906320,1456913808,"AUS","JFK",1521.00,-8.00,-16.00, 
1456993140,1457000916,"AUS","JFK",1521.00,-1.00,-1.00, 
1457079300,1457087436,"AUS","JFK",1521.00,-5.00,5.00, 
1457165820,1457172732,"AUS","JFK",1521.00,-3.00,-27.00, 
1456848600,1456857420,"JFK","AUS",1521.00,0.00,-19.00, 
1456935000,1456944540,"JFK","AUS",1521.00,0.00,1.00, 
1457021280,1457029668,"JFK","AUS",1521.00,-2.00,-33.00, 
1457111760,1457120220,"JFK","AUS",1521.00,66.00,37.00, 
1457193660,1457202156,"JFK","AUS",1521.00,-9.00,-37.00, 
1456826760,1456836840,"LAX","MIA",2342.00,6.00,-11.00, 
1456912680,1456922904,"LAX","MIA",2342.00,-2.00,-15.00, 
1456998900,1457010240,"LAX","MIA",2342.00,-5.00,13.00, 
1457085240,1457096112,"LAX","MIA",2342.00,-6.00,-1.00, 
1457171820,1457182296,"LAX","MIA",2342.00,-3.00,-9.00, 
1456859460,1456871880,"MIA","LAX",2342.00,6.00,-12.00, 
1456945320,1456958028,"MIA","LAX",2342.00,-3.00,-13.00, 
1457034420,1457046300,"MIA","LAX",2342.00,42.00,9.00, 
1457118180,1457130096,"MIA","LAX",2342.00,-2.00,-34.00, 
1456821600,1456827288,"LAS","DFW",1055.00,-5.00,-12.00, 
1456908480,1456914204,"LAS","DFW",1055.00,3.00,-3.00, 
1456994400,1456999908,"LAS","DFW",1055.00,-5.00,-17.00, 
1457080920,1457086608,"LAS","DFW",1055.00,-3.00,-10.00, 
1457167260,1457172768,"LAS","DFW",1055.00,-4.00,-16.00, 
1456848000,1456854660,"DFW","LAS",1055.00,-5.00,-2.00, 
1456934520,1456940964,"DFW","LAS",1055.00,-3.00,-6.00, 
1457021280,1457027832,"DFW","LAS",1055.00,3.00,3.00, 
1457107380,1457114436,"DFW","LAS",1055.00,-2.00,12.00, 
1457193600,1457199720,"DFW","LAS",1055.00,-5.00,-17.00, 
1456825380,1456827720,"LAX","LAS",236.00,-7.00,-17.00, 
1456929240,1456932372,"LAX","LAS",236.00,284.00,296.00, 
1456998660,1457001036,"LAX","LAS",236.00,-4.00,-13.00, 
1457085000,1457087376,"LAX","LAS",236.00,-5.00,-14.00, 
1457169480,1457172504,"LAX","LAS",236.00,-2.00,7.00, 
1456854060,1456857192,"LAS","LAX",236.00,-4.00,7.00, 
1456940640,1456943916,"LAS","LAX",236.00,-1.00,14.00, 
1457028180,1457031420,"LAS","LAX",236.00,18.00,32.00, 
1457113380,1457116836,"LAS","LAX",236.00,-2.00,18.00, 
1457200440,1457202996,"LAS","LAX",236.00,14.00,9.00, 
1457019480,1457022468,"DFW","MEM",431.00,-2.00,-5.00, 
1457105700,1457108508,"DFW","MEM",431.00,-5.00,-13.00, 
1457192160,1457194788,"DFW","MEM",431.00,-4.00,-17.00, 
1457027280,1457030700,"MEM","DFW",431.00,-2.00,-10.00, 
1457113080,1457115780,"MEM","DFW",431.00,-12.00,-40.00, 
1457199780,1457202876,"MEM","DFW",431.00,-7.00,-24.00, 
1456854660,1456861248,"JFK","MCO",944.00,-9.00,-9.00, 
1456940760,1456946700,"JFK","MCO",944.00,-14.00,-32.00, 
1457028480,1457034744,"JFK","MCO",944.00,8.00,-1.00, 
1457120220,1457125836,"JFK","MCO",944.00,97.00,70.00, 
1457204340,1457211360,"JFK","MCO",944.00,59.00,71.00, 
1456841700,1456846740,"MCO","JFK",944.00,90.00,75.00, 
1456922220,1456927908,"MCO","JFK",944.00,-8.00,-5.00, 
1457011500,1457016828,"MCO","JFK",944.00,40.00,33.00, 
1457098320,1457104332,"MCO","JFK",944.00,47.00,59.00, 
1457183220,1457188116,"MCO","JFK",944.00,22.00,3.00, 
1457084760,1457087676,"SFO","LAX",337.00,36.00,29.00, 
1457173980,1457177076,"SFO","LAX",337.00,83.00,81.00, 
1456812420,1456822536,"ORD","SAN",1723.00,-3.00,14.00, 
1456898880,1456908168,"ORD","SAN",1723.00,-2.00,-8.00, 
1456986240,1456995528,"ORD","SAN",1723.00,14.00,8.00, 
1457074080,1457083224,"ORD","SAN",1723.00,38.00,28.00, 
1457158440,1457167584,"ORD","SAN",1723.00,4.00,-6.00, 
1456824480,1456834020,"SAN","ORD",1723.00,-2.00,13.00, 
1456913400,1456921608,"SAN","ORD",1723.00,40.00,18.00, 
1456997340,1457005980,"SAN","ORD",1723.00,-1.00,-11.00, 
1457085180,1457093244,"SAN","ORD",1723.00,23.00,-3.00, 
1457170080,1457178612,"SAN","ORD",1723.00,-2.00,-15.00, 
1456811460,1456813764,"OKC","DFW",175.00,-9.00,-10.00, 
1456898160,1456900500,"OKC","DFW",175.00,-4.00,-4.00, 
1456984440,1456986528,"OKC","DFW",175.00,-6.00,-13.00, 
1457070900,1457073312,"OKC","DFW",175.00,-5.00,-3.00, 
1457157000,1457159232,"OKC","DFW",175.00,-10.00,-13.00, 
1456808400,1456812324,"DEN","DFW",641.00,-5.00,-17.00, 
1456894320,1456898172,"DEN","DFW",641.00,-13.00,-27.00, 
1456982340,1456987128,"DEN","DFW",641.00,0.00,12.00, 
1457068440,1457072724,"DEN","DFW",641.00,-5.00,-7.00, 
1457154900,1457158716,"DEN","DFW",641.00,-4.00,-19.00, 
1456812000,1456820352,"DFW","SFO",1464.00,-5.00,-6.00, 
1456901340,1456909692,"DFW","SFO",1464.00,44.00,43.00, 
1456985580,1456994076,"DFW","SFO",1464.00,8.00,11.00, 
1457071560,1457079768,"DFW","SFO",1464.00,1.00,-4.00, 
1457157720,1457166144,"DFW","SFO",1464.00,-3.00,-2.00, 
1456806840,1456813248,"MCI","PHX",1044.00,-6.00,-9.00, 
1456893240,1456899612,"MCI","PHX",1044.00,-6.00,-10.00, 
1457205780,1457215716,"ORD","SAN",1723.00,3.00,19.00, 
1456848780,1456861848,"LAX","OGG",2486.00,-7.00,-5.00, 
1456935060,1456948128,"LAX","OGG",2486.00,-9.00,-7.00, 
1457021880,1457034840,"LAX","OGG",2486.00,-2.00,-3.00, 
1457114880,1457128020,"LAX","OGG",2486.00,108.00,112.00, 
1457194200,1457208060,"LAX","OGG",2486.00,-10.00,14.00, 
1457008620,1457020140,"HNL","LAX",2556.00,-6.00,-14.00, 
1457094540,1457105124,"HNL","LAX",2556.00,-14.00,-48.00, 
1457181120,1457192280,"HNL","LAX",2556.00,-11.00,-29.00, 
1456867200,1456876848,"LAX","MCO",2218.00,-5.00,-11.00, 
1456953780,1456963572,"LAX","MCO",2218.00,-2.00,-4.00, 
1457044620,1457054736,"LAX","MCO",2218.00,12.00,10.00, 
1457130300,1457141316,"LAX","MCO",2218.00,0.00,23.00, 
1456818600,1456830192,"SFO","JFK",2586.00,-10.00,-22.00, 
1456905120,1456916460,"SFO","JFK",2586.00,-8.00,-27.00, 
1456991640,1457004996,"SFO","JFK",2586.00,-6.00,31.00, 
1457078640,1457090304,"SFO","JFK",2586.00,4.00,-6.00, 
1457164500,1457176200,"SFO","JFK",2586.00,-5.00,-9.00, 
1456901520,1456916352,"BOS","LAX",2611.00,-8.00,7.00, 
1456988820,1457003580,"BOS","LAX",2611.00,-3.00,10.00, 
1457075280,1457089716,"BOS","LAX",2611.00,-2.00,2.00, 
1457161620,1457175372,"BOS","LAX",2611.00,-3.00,-18.00, 
1456811820,1456825428,"MIA","SFO",2585.00,-3.00,-9.00, 
1456898100,1456912140,"MIA","SFO",2585.00,-5.00,1.00, 
1456984620,1456998948,"MIA","SFO",2585.00,-5.00,10.00, 
1457070960,1457084352,"MIA","SFO",2585.00,-6.00,-17.00, 
1457158080,1457172120,"MIA","SFO",2585.00,6.00,13.00, 
1456843320,1456847208,"ORD","RDU",646.00,32.00,31.00, 
1456927440,1456930968,"ORD","RDU",646.00,-6.00,-17.00, 
1457013840,1457017908,"ORD","RDU",646.00,-6.00,-2.00, 
1457100360,1457104392,"ORD","RDU",646.00,-4.00,-1.00, 
1457188320,1457191812,"ORD","RDU",646.00,22.00,10.00, 
1456855020,1456861824,"RDU","DFW",1061.00,12.00,4.00, 
1456940100,1456947156,"RDU","DFW",1061.00,-10.00,-11.00, 
1457026740,1457034048,"RDU","DFW",1061.00,-6.00,0.00, 
1457113080,1457119452,"RDU","DFW",1061.00,-7.00,-27.00, 
1457199660,1457206104,"RDU","DFW",1061.00,-4.00,-22.00, 
1456812300,1456814928,"SFO","LAX",337.00,5.00,-15.00, 
1456897920,1456900512,"SFO","LAX",337.00,-8.00,-29.00, 
1456984380,1456988088,"SFO","LAX",337.00,-7.00,3.00, 
1457070900,1457074032,"SFO","LAX",337.00,-5.00,-11.00, 
1457157360,1457160384,"SFO","LAX",337.00,-4.00,-13.00, 
1456831500,1456834740,"LAX","SFO",337.00,-5.00,2.00, 
1456919340,1456922652,"LAX","SFO",337.00,19.00,28.00, 
1457005020,1457008224,"LAX","SFO",337.00,7.00,13.00, 
1457092140,1457094912,"LAX","SFO",337.00,19.00,13.00, 
1457182200,1457185332,"LAX","SFO",337.00,80.00,84.00, 
1456809180,1456823904,"JFK","LAX",2475.00,-2.00,12.00, 
1456895280,1456909788,"JFK","LAX",2475.00,-7.00,1.00, 
1456981860,1456995180,"JFK","LAX",2475.00,-4.00,-29.00, 
1457071620,1457085984,"JFK","LAX",2475.00,52.00,56.00, 
1456825740,1456837224,"LAX","JFK",2475.00,9.00,2.00, 
1456913640,1456925448,"LAX","JFK",2475.00,34.00,36.00, 
1456997700,1457009364,"LAX","JFK",2475.00,-5.00,-7.00, 
1457087760,1457099136,"LAX","JFK",2475.00,56.00,46.00, 
1456981980,1456991700,"BOS","DFW",1562.00,-5.00,-12.00, 
1457068320,1457077356,"BOS","DFW",1562.00,-6.00,-32.00, 
1457155140,1457164320,"BOS","DFW",1562.00,1.00,-21.00, 
1456807980,1456814604,"MCO","DFW",985.00,-7.00,-9.00, 
1456894380,1456900644,"MCO","DFW",985.00,-7.00,-19.00, 
1456996680,1457003880,"DFW","BOS",1562.00,-2.00,-10.00, 
1457083080,1457091288,"DFW","BOS",1562.00,-2.00,18.00, 
1457169480,1457176536,"DFW","BOS",1562.00,-2.00,-14.00, 
1456830120,1456835592,"DFW","MCO",985.00,2.00,2.00, 
1456926180,1456931688,"DFW","MCO",985.00,163.00,164.00, 
1456854540,1456868868,"JFK","SFO",2586.00,19.00,20.00, 
1456941240,1456954920,"JFK","SFO",2586.00,24.00,7.00, 
1457025780,1457040756,"JFK","SFO",2586.00,-7.00,12.00, 
1457116080,1457130516,"JFK","SFO",2586.00,58.00,62.00, 
1457202900,1457217480,"JFK","SFO",2586.00,65.00,73.00, 
1456805880,1456812252,"ORD","MIA",1197.00,18.00,16.00, 
1456890960,1456897152,"ORD","MIA",1197.00,-4.00,-11.00, 
1456977660,1456983960,"ORD","MIA",1197.00,1.00,-3.00, 
1457063640,1457070084,"ORD","MIA",1197.00,-6.00,-6.00, 
1457150280,1457156436,"ORD","MIA",1197.00,-2.00,-12.00, 
1456863960,1456870620,"MIA","ORD",1197.00,-3.00,-30.00, 
1456950240,1456957332,"MIA","ORD",1197.00,-5.00,-20.00, 
1457036760,1457043456,"MIA","ORD",1197.00,-3.00,-29.00, 
1457125140,1457132196,"MIA","ORD",1197.00,30.00,14.00, 
1456850460,1456855644,"DCA","MIA",919.00,6.00,-20.00, 
1456936620,1456942848,"DCA","MIA",919.00,2.00,5.00, 
1457025000,1457031156,"DCA","MIA",919.00,35.00,36.00, 
1457109120,1457114952,"DCA","MIA",919.00,-3.00,-11.00, 
1457199960,1457205324,"DCA","MIA",919.00,71.00,50.00, 
1456838160,1456844028,"MIA","DCA",919.00,1.00,14.00, 
1456925340,1456930560,"MIA","DCA",919.00,14.00,9.00, 
1457011380,1457017932,"MIA","DCA",919.00,8.00,40.00, 
1457097060,1457102532,"MIA","DCA",919.00,-4.00,-2.00, 
1457188440,1457193552,"MIA","DCA",919.00,79.00,71.00, 
1456860480,1456865484,"DFW","MSP",852.00,-7.00,-11.00, 
1456947000,1456951788,"DFW","MSP",852.00,-5.00,-15.00, 
1457032200,1457037528,"DFW","MSP",852.00,-5.00,1.00, 
1457118540,1457123544,"DFW","MSP",852.00,-6.00,-9.00, 
1457204940,1457209800,"DFW","MSP",852.00,-6.00,-13.00, 
1456815900,1456826664,"LAX","DCA",2311.00,5.00,6.00, 
1456902000,1456912620,"LAX","DCA",2311.00,0.00,-3.00, 
1456988280,1456998720,"LAX","DCA",2311.00,-2.00,-10.00, 
1457074740,1457085108,"LAX","DCA",2311.00,-1.00,-11.00, 
1457160720,1457170764,"LAX","DCA",2311.00,-8.00,-27.00, 
1456848060,1456857996,"ORD","SFO",1846.00,181.00,173.00, 
1456923360,1456933908,"ORD","SFO",1846.00,-4.00,5.00, 
1457009220,1457020452,"ORD","SFO",1846.00,2.00,31.00, 
1457096820,1457107224,"ORD","SFO",1846.00,22.00,28.00, 
1457186400,1457196696,"ORD","SFO",1846.00,60.00,62.00, 
1456814520,1456824960,"SFO","ORD",1846.00,-3.00,29.00, 
1456901040,1456909572,"SFO","ORD",1846.00,-1.00,-22.00, 
1456987200,1456996128,"SFO","ORD",1846.00,-5.00,-15.00, 
1457073960,1457082492,"SFO","ORD",1846.00,1.00,-20.00, 
1457156700,1457165772,"SFO","ORD",1846.00,-5.00,-9.00, 
1456849080,1456851564,"DFW","SAT",247.00,23.00,22.00, 
1456933740,1456936080,"DFW","SAT",247.00,-6.00,-11.00, 
1457020260,1457022672,"DFW","SAT",247.00,-4.00,-7.00, 
1457106600,1457108688,"DFW","SAT",247.00,-5.00,-17.00, 
1457193180,1457195268,"DFW","SAT",247.00,-2.00,-14.00, 
1456814940,1456821276,"SNA","DFW",1205.00,-11.00,-10.00, 
1456902000,1456908048,"SNA","DFW",1205.00,0.00,-7.00, 
1456988220,1456994016,"SNA","DFW",1205.00,-3.00,-17.00, 
1457074740,1457081004,"SNA","DFW",1205.00,-1.00,-2.00, 
1457160540,1457166552,"SNA","DFW",1205.00,-11.00,-19.00, 
1456848840,1456862124,"DCA","LAX",2311.00,-1.00,13.00, 
1456935120,1456947612,"DCA","LAX",2311.00,-3.00,-11.00, 
1457022060,1457035272,"DCA","LAX",2311.00,6.00,18.00, 
1457108160,1457121192,"DCA","LAX",2311.00,1.00,8.00, 
1457194440,1457206284,"DCA","LAX",2311.00,-1.00,-27.00, 
1457130660,1457140992,"KOA","LAX",2504.00,-11.00,-36.00, 
1457111400,1457124720,"LAX","KOA",2504.00,0.00,8.00, 
1457197380,1457210844,"LAX","KOA",2504.00,-7.00,5.00, 
1456820460,1456824996,"BNA","DFW",631.00,-7.00,-11.00, 
1456906860,1456910856,"BNA","DFW",631.00,-7.00,-26.00, 
1456993320,1456997712,"BNA","DFW",631.00,-6.00,-14.00, 
1457079600,1457083884,"BNA","DFW",631.00,-8.00,-19.00, 
1457166360,1457170464,"BNA","DFW",631.00,-2.00,-18.00, 
1456811640,1456815348,"DFW","BNA",631.00,-6.00,-10.00, 
1456897800,1456901220,"DFW","BNA",631.00,-10.00,-22.00, 
1456984260,1456988220,"DFW","BNA",631.00,-9.00,-6.00, 
1457070900,1457074464,"DFW","BNA",631.00,-5.00,-13.00, 
1456844220,1456851960,"DFW","SFO",1464.00,-3.00,-16.00, 
1456932240,1456940448,"DFW","SFO",1464.00,24.00,24.00, 
1457017260,1457026548,"DFW","SFO",1464.00,1.00,31.00, 
1457107560,1457116668,"DFW","SFO",1464.00,66.00,91.00, 
1457191800,1457200908,"DFW","SFO",1464.00,30.00,55.00, 
1456829040,1456831308,"TPA","MIA",204.00,-6.00,-8.00, 
1456915320,1456917948,"TPA","MIA",204.00,-8.00,0.00, 
1457001900,1457003988,"TPA","MIA",204.00,-5.00,-12.00, 
1457088600,1457090940,"TPA","MIA",204.00,0.00,0.00, 
1457174640,1457176656,"TPA","MIA",204.00,-6.00,-15.00, 
1456846980,1456849176,"MIA","TPA",204.00,-7.00,-10.00, 
1456936200,1456938468,"MIA","TPA",204.00,40.00,39.00, 
1457015460,1457018016,"MIA","TPA",204.00,-4.00,6.00, 
1457101680,1457103984,"MIA","TPA",204.00,-7.00,-4.00, 
1457189280,1457191296,"MIA","TPA",204.00,13.00,8.00, 
1457013600,1457020368,"BOS","ORD",867.00,60.00,66.00, 
1457096460,1457102832,"BOS","ORD",867.00,1.00,-4.00, 
1456997820,1457002176,"ORD","BOS",867.00,32.00,23.00, 
1457082240,1457087028,"ORD","BOS",867.00,-1.00,2.00, 
1456818360,1456831500,"LAX","OGG",2486.00,-4.00,-3.00, 
1456904760,1456918044,"LAX","OGG",2486.00,-4.00,1.00, 
1456991160,1457004372,"LAX","OGG",2486.00,-4.00,-1.00, 
1457077560,1457090808,"LAX","OGG",2486.00,-4.00,0.00, 
1457163900,1457177256,"LAX","OGG",2486.00,-5.00,2.00, 
1456838280,1456847964,"OGG","LAX",2486.00,-6.00,-53.00, 
1456924440,1456935492,"OGG","LAX",2486.00,-10.00,-19.00, 
1457011020,1457021532,"OGG","LAX",2486.00,-7.00,-31.00, 
1457097060,1457108400,"OGG","LAX",2486.00,-13.00,-14.00, 
1457184480,1457196180,"OGG","LAX",2486.00,4.00,13.00, 
1456822200,1456836132,"JFK","LAX",2475.00,-5.00,-12.00, 
1456908600,1456923828,"JFK","LAX",2475.00,-5.00,24.00, 
1456994880,1457009100,"JFK","LAX",2475.00,-7.00,-6.00, 
1457081820,1457097012,"JFK","LAX",2475.00,2.00,30.00, 
1457167920,1457182680,"JFK","LAX",2475.00,-3.00,13.00, 
1456835340,1456847472,"LAX","JFK",2475.00,-1.00,13.00, 
1456922460,1456934160,"LAX","JFK",2475.00,11.00,13.00, 
1457007960,1457019336,"LAX","JFK",2475.00,-4.00,-11.00, 
1457097660,1457108784,"LAX","JFK",2475.00,51.00,37.00, 
1457180820,1457192628,"LAX","JFK",2475.00,-3.00,2.00, 
1456847460,1456853868,"DFW","ONT",1188.00,-4.00,-18.00, 
1456933860,1456940340,"DFW","ONT",1188.00,-4.00,-16.00, 
1457027340,1457034000,"DFW","ONT",1188.00,-1.00,-11.00, 
1457113620,1457120820,"DFW","ONT",1188.00,-3.00,2.00, 
